,time,X_value,Y_value,Z_value
33194,76.3776,-1.38868,-2.42301,0.73744
33195,76.3799,-1.41262,-2.35597,0.68476
33196,76.3821,-1.48206,-2.24822,0.6273
33197,76.3841,-1.57783,-2.19555,0.52195
33198,76.3895,-1.7143,-2.12133,0.39984
33199,76.3921,-1.73345,-2.10696,0.35196
33200,76.3921,-1.75021,-2.09499,0.2945
33201,76.3926,-1.75979,-2.08541,0.2107
33202,76.3944,-1.73106,-2.08781,0.02394
33203,76.4032,-1.69515,-2.09738,-0.08859
33204,76.4033,-1.62332,-2.15006,-0.35914
33205,76.4033,-1.53473,-2.23146,-0.65843
33206,76.4033,-1.47248,-2.29372,-0.84518
33207,76.4039,-1.31925,-2.43977,-1.2115
33208,76.4112,-0.83321,-2.78454,-2.06626
33209,76.4113,-0.83321,-2.78454,-2.06626
33210,76.4113,-0.69913,-2.8851,-2.2602
33211,76.4127,-0.55068,-2.99045,-2.43977
33212,76.415,-0.24661,-3.22509,-2.78215
33213,76.4157,0.07183,-3.51001,-3.06228
33214,76.4175,0.23224,-3.6393,-3.18199
33215,76.4207,0.59857,-3.90027,-3.37353
33216,76.4229,1.00799,-4.12534,-3.41902
33217,76.4237,1.19714,-4.2235,-3.39269
33218,76.4298,2.08781,-4.56828,-3.15565
33219,76.4298,2.08781,-4.56828,-3.15565
33220,76.431,2.32245,-4.63292,-3.08861
33221,76.4328,2.71511,-4.76461,-2.91623
33222,76.4338,2.87792,-4.84362,-2.86355
33223,76.4361,3.14847,-5.0184,-2.79891
33224,76.4376,3.37114,-5.21952,-2.77736
33225,76.4402,3.49325,-5.33923,-2.78215
33226,76.4418,3.70394,-5.59542,-2.83482
33227,76.444,3.87394,-5.73189,-2.88271
33228,76.449,4.13012,-6.44778,-2.94735
33229,76.4491,4.13012,-6.44778,-2.94735
33230,76.4502,4.20195,-6.63693,-2.93059
33231,76.4516,4.3504,-7.0248,-2.87552
33232,76.4541,4.31448,-7.54915,-2.64328
33233,76.4557,4.26899,-7.84125,-2.52835
33234,76.4575,4.24265,-8.45179,-2.40146
33235,76.4595,4.28815,-9.08867,-2.49244
33236,76.4616,4.31688,-9.41668,-2.65046
33237,76.4644,4.31927,-10.13018,-3.25382
33238,76.469,4.31688,-11.26746,-4.90826
33239,76.4698,4.348,-11.68885,-5.60739
33240,76.4702,4.39349,-12.10306,-6.32328
33241,76.472,4.44138,-12.51248,-6.97692
33242,76.4758,4.58982,-13.31217,-7.93223
33243,76.4766,4.73827,-14.10467,-8.13575
33244,76.4779,4.86038,-14.48776,-7.91068
33245,76.4796,5.43022,-15.08872,-7.02241
33246,76.4816,5.87794,-15.30181,-6.40229
33247,76.4838,6.98171,-15.67532,-5.186
33248,76.4886,9.1988,-16.91076,-4.50124
33249,76.4892,9.1988,-16.91076,-4.50124
33250,76.4901,9.56034,-17.44229,-4.69517
33251,76.492,9.94342,-18.7759,-5.0615
33252,76.4938,9.93145,-19.55883,-5.15487
33253,76.4978,9.59146,-21.09595,-5.27698
33254,76.499,9.1174,-21.73523,-5.3536
33255,76.5003,8.95938,-22.61393,-5.54993
33256,76.502,8.84924,-22.78631,-5.61457
33257,76.5042,8.83009,-22.68815,-5.53796
33258,76.5094,9.00487,-21.2875,-4.87714
33259,76.5094,9.05275,-20.73442,-4.73827
33260,76.5103,9.05275,-20.73442,-4.73827
33261,76.5121,9.21078,-19.3218,-4.48208
33262,76.5143,9.34725,-18.51493,-4.18519
33263,76.5159,9.41908,-16.71443,-4.02238
33264,76.518,9.53161,-14.76789,-3.68
33265,76.5198,9.51964,-13.80778,-3.52198
33266,76.5217,9.30415,-11.88757,-3.29692
33267,76.5239,8.80854,-9.9937,-3.04552
33268,76.5356,7.59225,-7.39113,-2.43258
33269,76.5356,7.08945,-6.58904,-2.16203
33270,76.5356,6.53158,-5.86597,-1.86035
33271,76.5357,5.94738,-5.21234,-1.52994
33272,76.5357,4.78855,-4.13012,-0.78293
33273,76.537,4.1828,-3.7231,-0.39984
33274,76.5395,2.90904,-3.2634,0.39745
33275,76.5398,1.62811,-3.28016,1.22587
33276,76.5429,0.97447,-3.47888,1.59698
33277,76.5439,-0.34956,-4.28096,2.3009
33278,76.5503,-3.14368,-7.11339,3.42621
33279,76.5503,-3.14368,-7.11339,3.42621
33280,76.5509,-3.88351,-7.97294,3.67761
33281,76.5517,-4.63532,-8.88037,3.93379
33282,76.554,-6.11977,-10.81733,4.46053
33283,76.5557,-7.55394,-12.79261,4.87714
33284,76.5577,-8.27461,-13.79581,4.98967
33285,76.5609,-9.64174,-15.79743,4.87714
33286,76.5618,-10.89395,-17.72242,4.30251
33287,76.5645,-11.44703,-18.60591,3.94576
33288,76.5689,-12.75191,-21.2013,2.58582
33289,76.569,-12.75191,-21.2013,2.58582
33290,76.5704,-12.83571,-21.56763,2.40625
33291,76.5721,-12.65614,-21.92437,2.32005
33292,76.5738,-12.37601,-21.89804,2.4661
33293,76.5759,-11.7942,-21.72326,2.83243
33294,76.5781,-11.08789,-21.43834,2.90904
33295,76.5799,-10.67128,-21.2444,2.80609
33296,76.5821,-9.59386,-20.67217,2.32484
33297,76.5839,-8.19081,-19.92037,1.52036
33298,76.5891,-5.70077,-18.73759,0.67279
33299,76.5891,-4.84362,-18.73759,0.67279
33300,76.5901,-4.84362,-18.36409,0.62012
33301,76.5921,-3.19636,-17.77988,0.54111
33302,76.5941,-1.62811,-17.40638,0.10774
33303,76.5957,-0.87152,-17.24357,-0.25858
33304,76.5977,0.61772,-16.83893,-1.15404
33305,76.6,1.77655,-16.48698,-2.05189
33306,76.602,2.15485,-16.37205,-2.51159
33307,76.6039,2.51638,-16.24276,-3.66563
33308,76.6089,2.53075,-15.98178,-6.11498
33309,76.6089,2.52835,-15.8477,-6.83326
33310,76.6098,2.54511,-15.66813,-7.30972
33311,76.6125,2.55709,-15.4335,-7.4845
33312,76.616,2.61455,-14.78704,-6.81411
33313,76.6163,2.69116,-14.01369,-5.12375
33314,76.6182,2.73666,-13.58512,-4.0966
33315,76.62,2.83722,-12.68966,-2.04471
33316,76.6229,2.81567,-12.2515,-1.08461
33317,76.6242,2.72468,-11.44942,0.55787
33318,76.6291,2.14766,-10.23553,2.57863
33319,76.6297,2.14766,-10.23553,2.57863
33320,76.63,2.03753,-10.00567,2.78454
33321,76.6317,1.95612,-9.534,2.96411
33322,76.6343,1.99204,-9.32331,2.94735
33323,76.6359,2.17879,-8.94501,2.7582
33324,76.6376,2.43258,-8.62418,2.36794
33325,76.64,2.5499,-8.4877,2.15485
33326,76.6421,2.81567,-8.21236,1.81007
33327,76.644,2.95454,-8.04476,1.68078
33328,76.652,3.33283,-7.57788,1.16601
33329,76.652,3.33283,-7.57788,1.16601
33330,76.652,3.30649,-7.56351,0.98405
33331,76.6528,3.16523,-7.64253,0.54589
33332,76.6538,2.88989,-7.79576,0.05267
33333,76.6562,2.73187,-7.90111,-0.18915
33334,76.6598,2.41822,-8.14053,-0.62251
33335,76.6606,2.26259,-8.26504,-0.79011
33336,76.6625,1.87711,-8.50925,-0.96729
33337,76.6685,1.52755,-8.6984,-0.95771
33338,76.6689,1.13249,-8.84206,-0.66561
33339,76.669,0.9601,-8.84924,-0.5004
33340,76.6708,0.78532,-8.8229,-0.3328
33341,76.6719,0.63688,-8.75826,-0.16281
33342,76.6736,0.37111,-8.53798,0.21309
33343,76.6755,0.23703,-8.39193,0.39984
33344,76.6777,0.00718,-8.09983,0.81166
33345,76.6801,-0.19154,-7.81012,1.22108
33346,76.6815,-0.27534,-7.67365,1.40783
33347,76.685,-0.38069,-7.4845,1.69994
33348,76.6906,-0.26816,-7.32169,1.95852
33349,76.6906,-0.26816,-7.32169,1.95852
33350,76.6906,-0.12929,-7.3169,1.98725
33351,76.692,0.24182,-7.30733,2.02077
33352,76.6944,0.4597,-7.28578,2.04232
33353,76.6961,0.91222,-7.29775,2.05908
33354,76.6982,1.12531,-7.32648,2.0495
33355,76.7002,1.5036,-7.37916,1.95133
33356,76.7023,1.93457,-7.41028,1.74303
33357,76.7064,2.15006,-7.42465,1.60656
33358,76.7087,2.89707,-7.48211,0.99362
33359,76.7087,2.89707,-7.48211,0.99362
33360,76.7095,3.05031,-7.51084,0.81405
33361,76.7123,3.28495,-7.56351,0.43815
33362,76.7146,3.3879,-7.58985,0.24661
33363,76.7156,3.55789,-7.60182,-0.09338
33364,76.7177,3.73507,-7.5683,-0.34478
33365,76.7195,3.82845,-7.53478,-0.42379
33366,76.7214,3.96252,-7.45338,-0.5028
33367,76.7235,4.00323,-7.38155,-0.55068
33368,76.7285,3.99365,-7.3193,-0.63209
33369,76.7285,3.99365,-7.3193,-0.63209
33370,76.7294,3.96252,-7.28338,-0.67997
33371,76.7317,3.85957,-7.21395,-0.73504
33372,76.7358,3.70873,-7.13015,-0.73504
33373,76.7365,3.61296,-7.07029,-0.72547
33374,76.738,3.37832,-6.86439,-0.63209
33375,76.7399,2.86355,-6.6082,-0.27295
33376,76.7415,2.52596,-6.46454,-0.05028
33377,76.7437,1.7981,-6.23469,0.32323
33378,76.7488,0.58181,-6.08146,0.33999
33379,76.7488,0.58181,-6.05033,0.33999
33380,76.7498,0.31126,-6.00724,0.28731
33381,76.7524,0.07422,-5.95935,0.26098
33382,76.754,-0.29928,-5.84442,0.28252
33383,76.7557,-0.61772,-5.71035,0.46449
33384,76.758,-0.76856,-5.65049,0.59857
33385,76.7597,-1.07742,-5.55951,0.9218
33386,76.7615,-1.38389,-5.47571,1.29051
33387,76.7638,-1.51797,-5.42064,1.47487
33388,76.7684,-1.86753,-5.21234,1.94655
33389,76.7695,-1.86753,-5.21234,1.94655
33390,76.7699,-1.89627,-5.19797,1.98246
33391,76.7717,-1.93457,-5.17403,1.97767
33392,76.775,-1.96091,-5.16445,1.95612
33393,76.7765,-2.00401,-5.16206,1.93457
33394,76.7782,-1.97288,-5.1429,1.91542
33395,76.78,-1.89148,-5.10938,1.90584
33396,76.7859,-1.61374,-5.07586,1.84359
33397,76.7859,-1.4653,-5.11657,1.7981
33398,76.7889,-1.09897,-5.59781,1.74064
33399,76.7889,-1.09897,-5.59781,1.74064
33400,76.7896,-1.05109,-5.75105,1.7167
33401,76.7919,-0.95771,-6.05033,1.61374
33402,76.7943,-0.85715,-6.30652,1.43896
33403,76.7964,-0.78532,-6.44539,1.35037
33404,76.7977,-0.6273,-6.70158,1.20671
33405,76.8006,-0.53632,-6.83087,1.13728
33406,76.8018,-0.38308,-7.08945,0.98165
33407,76.8036,-0.24422,-7.4007,0.77814
33408,76.81,-0.01437,-7.87956,0.46688
33409,76.8101,0.09098,-8.01124,0.38069
33410,76.8109,0.22985,-8.14772,0.29928
33411,76.8119,0.3783,-8.29137,0.2083
33412,76.8137,0.72307,-8.56911,-0.01915
33413,76.8157,1.10615,-8.69122,-0.25379
33414,76.8178,1.28573,-8.92586,-0.34956
33415,76.8195,1.62092,-9.10064,-0.50998
33416,76.8217,1.80289,-9.18204,-0.5842
33417,76.8265,2.23146,-9.3257,-0.77575
33418,76.8363,3.29452,-9.59625,-1.20671
33419,76.8363,3.29452,-9.59625,-1.20671
33420,76.8363,3.56268,-9.64414,-1.28812
33421,76.8364,4.07506,-9.72315,-1.4222
33422,76.8364,4.30251,-9.75906,-1.47966
33423,76.8364,4.73109,-9.80216,-1.56107
33424,76.8383,4.93221,-9.80934,-1.59219
33425,76.8405,5.2698,-9.79498,-1.6329
33426,76.8418,5.48049,-9.7854,-1.64966
33427,76.8442,5.54035,-9.7878,-1.67599
33428,76.8493,5.66007,-9.69921,-1.85796
33429,76.8493,5.66007,-9.69921,-1.85796
33430,76.8498,5.65528,-9.64893,-1.91063
33431,76.8518,5.60979,-9.49569,-2.03513
33432,76.8536,5.58584,-9.43584,-2.10217
33433,76.8559,5.56908,-9.28979,-2.22428
33434,76.858,5.55472,-9.11022,-2.41822
33435,76.8605,5.57627,-8.9929,-2.54272
33436,76.8617,5.59303,-8.77981,-2.73666
33437,76.8641,5.59063,-8.59784,-2.78694
33438,76.869,5.44458,-8.35362,-2.60737
33439,76.8691,5.44458,-8.27461,-2.51159
33440,76.8694,5.41346,-8.27461,-2.40864
33441,76.8721,5.435,-8.1142,-2.28653
33442,76.8747,5.50683,-7.98491,-2.01359
33443,76.8764,5.55711,-7.94899,-1.86035
33444,76.8778,5.67204,-7.87477,-1.43178
33445,76.8798,5.82527,-7.7766,-0.84518
33446,76.8819,5.88034,-7.75506,-0.5028
33447,76.8842,6.01202,-7.71435,0.18196
33448,76.8889,6.14131,-7.72393,1.18038
33449,76.8892,6.15329,-7.76463,1.41502
33450,76.8897,6.1461,-7.82449,1.58022
33451,76.8922,6.13892,-7.87716,1.69754
33452,76.8936,6.11258,-8.00885,1.81965
33453,76.8959,6.07428,-8.20039,1.91781
33454,76.905,6.0647,-8.29616,1.94655
33455,76.905,6.11498,-8.50446,1.98485
33456,76.9051,6.19399,-8.71037,2.01598
33457,76.9051,6.21075,-8.80854,2.01598
33458,76.9094,6.21075,-9.23951,1.72627
33459,76.9097,6.21075,-9.23951,1.72627
33460,76.9099,6.20835,-9.34007,1.55628
33461,76.9125,6.15568,-9.56273,1.14925
33462,76.9137,6.09103,-9.69681,0.9218
33463,76.9158,5.91386,-9.96258,0.43097
33464,76.9181,5.62894,-10.25468,-0.02394
33465,76.92,5.44219,-10.4127,-0.21788
33466,76.9217,4.99206,-10.74072,-0.50998
33467,76.9236,4.49884,-10.89874,-0.5866
33468,76.9288,3.68479,-11.42309,-0.40942
33469,76.9294,3.68479,-11.42309,-0.40942
33470,76.9308,3.40705,-11.51646,-0.22027
33471,76.9321,2.95932,-11.61463,0.23943
33472,76.9344,2.59539,-11.56435,0.73744
33473,76.9358,2.46371,-11.49731,0.96489
33474,76.9378,2.31526,-11.29379,1.36474
33475,76.9398,2.25541,-11.15493,1.6712
33476,76.9419,2.2985,-10.80776,1.79092
33477,76.9445,2.50441,-10.39594,1.88908
33478,76.9487,3.03594,-9.72554,1.81247
33479,76.9493,3.25621,-9.51964,1.7574
33480,76.9495,3.48606,-9.31612,1.68557
33481,76.9517,3.7207,-9.12458,1.60177
33482,76.9538,4.16843,-8.79896,1.43178
33483,76.9555,4.59222,-8.56193,1.19474
33484,76.9576,4.81249,-8.48292,1.03433
33485,76.9596,5.27938,-8.39433,0.7111
33486,76.9616,5.5212,-8.38236,0.56026
33487,76.9636,6.00724,-8.44221,0.3328
33488,76.9687,6.93861,-8.83248,-0.04549
33489,76.9691,6.93861,-8.83248,-0.04549
33490,76.9696,7.15649,-8.97614,-0.07662
33491,76.9718,7.54915,-9.29218,0.0
33492,76.9746,7.70717,-9.43584,0.09098
33493,76.9763,8.03758,-9.66808,0.36632
33494,76.978,8.198,-9.76385,0.54111
33495,76.9799,8.4063,-9.89554,0.88588
33496,76.9821,8.48531,-9.96976,1.22347
33497,76.9849,8.51404,-9.98891,1.36234
33498,76.9893,8.31292,-9.96018,1.83162
33499,76.9896,8.31292,-9.96018,1.83162
33500,76.9897,8.21236,-9.93145,1.99204
33501,76.9919,7.93702,-9.80455,2.35118
33502,76.9939,7.58267,-9.71836,2.66722
33503,76.996,7.39352,-9.52443,2.76299
33504,76.9977,6.92903,-9.37598,2.83482
33505,77.0,6.68242,-9.32331,2.8013
33506,77.0017,6.18202,-9.26584,2.52117
33507,77.0038,5.7295,-9.22754,1.97288
33508,77.0089,5.20994,-9.31373,0.71589
33509,77.0089,5.03995,-9.37359,0.24422
33510,77.0101,4.87714,-9.44302,-0.22985
33511,77.0119,4.7263,-9.52443,-0.69913
33512,77.0142,4.38152,-9.75906,-1.56586
33513,77.0161,4.17083,-9.91948,-1.96331
33514,77.0179,3.76141,-10.25707,-2.72229
33515,77.0198,3.36874,-10.68565,-3.4286
33516,77.0219,3.18439,-10.92268,-3.79253
33517,77.0236,2.82046,-11.47097,-4.53715
33518,77.0291,2.15245,-12.92669,-5.99766
33519,77.0291,2.15245,-12.92669,-5.99766
33520,77.0297,1.97528,-13.33372,-6.28018
33521,77.039,1.76219,-13.74074,-6.4837
33522,77.039,1.27375,-14.55959,-6.48848
33523,77.039,0.68237,-15.31378,-5.83245
33524,77.039,0.36872,-15.66335,-5.27938
33525,77.0398,-0.26337,-16.31698,-3.81169
33526,77.0418,-0.93616,-16.90358,-2.09499
33527,77.0436,-1.25221,-17.18371,-1.23305
33528,77.0495,-2.25541,-18.00974,1.57304
33529,77.0496,-2.25541,-18.00974,1.57304
33530,77.0499,-2.43019,-18.15579,2.06865
33531,77.0515,-2.70074,-18.43113,2.86595
33532,77.0535,-2.81088,-18.57,3.17002
33533,77.0556,-3.01439,-18.89801,3.62014
33534,77.0579,-3.1772,-19.24758,3.92422
33535,77.0597,-3.261,-19.41757,4.03435
33536,77.0619,-3.45254,-19.81262,4.1804
33537,77.0639,-3.67282,-20.02332,4.29772
33538,77.0698,-4.12534,-20.71766,4.52279
33539,77.0698,-4.12534,-20.71766,4.52279
33540,77.0699,-4.28815,-20.85653,4.57546
33541,77.0716,-4.5587,-21.06962,4.51081
33542,77.0739,-4.78376,-21.22764,4.29293
33543,77.076,-4.88671,-21.28989,4.1421
33544,77.0778,-5.11657,-21.39524,3.78774
33545,77.08,-5.32247,-21.46946,3.43578
33546,77.0817,-5.41585,-21.47904,3.28016
33547,77.0835,-5.58584,-21.43115,2.97369
33548,77.0888,-5.7702,-21.18454,2.57624
33549,77.0891,-5.7726,-21.0337,2.46131
33550,77.0897,-5.74626,-20.85413,2.33921
33551,77.0916,-5.69359,-20.64583,2.20992
33552,77.0936,-5.5212,-20.1574,1.92979
33553,77.0961,-5.26262,-19.61151,1.65205
33554,77.098,-5.09741,-19.30743,1.49163
33555,77.0998,-4.67362,-18.66577,1.16362
33556,77.1015,-4.44617,-18.32817,0.9601
33557,77.1063,-4.0559,-17.71763,0.57463
33558,77.1088,-3.56029,-16.64021,0.11732
33559,77.109,-3.56029,-16.64021,0.11732
33560,77.1095,-3.45733,-16.38163,0.05267
33561,77.1119,-3.23467,-15.88122,-0.10295
33562,77.1141,-3.13889,-15.64898,-0.21309
33563,77.1164,-2.94496,-15.17252,-0.36393
33564,77.118,-2.73187,-14.94267,-0.43815
33565,77.12,-2.593,-14.52128,-0.54111
33566,77.1221,-2.19555,-14.07594,-0.86194
33567,77.1255,-1.98007,-13.8437,-1.03672
33568,77.1289,-1.14446,-12.9243,-1.52515
33569,77.1294,-1.14446,-12.9243,-1.52515
33570,77.1297,-0.92658,-12.68487,-1.57304
33571,77.1327,-0.48364,-12.2539,-1.60416
33572,77.1336,-0.08141,-11.84687,-1.52276
33573,77.1365,0.15084,-11.64815,-1.45811
33574,77.1379,0.6273,-11.22675,-1.30488
33575,77.1401,0.88109,-11.02803,-1.23305
33576,77.1429,1.46051,-10.63776,-1.09897
33577,77.1447,2.07584,-10.25707,-1.01517
33578,77.1489,3.00481,-9.68245,-1.0439
33579,77.1502,3.32086,-9.52203,-1.09418
33580,77.1503,3.6369,-9.36401,-1.14925
33581,77.1519,3.92661,-9.22993,-1.2115
33582,77.1536,4.42941,-9.00487,-1.30727
33583,77.1563,4.63292,-8.89473,-1.33361
33584,77.1577,4.94657,-8.70079,-1.37192
33585,77.1598,5.02558,-8.59784,-1.35516
33586,77.1627,5.0591,-8.51165,-1.34798
33587,77.1709,5.13333,-8.29616,-1.35277
33588,77.171,5.23867,-7.94899,-1.43178
33589,77.171,5.23867,-7.94899,-1.43178
33590,77.171,5.19558,-7.87956,-1.46051
33591,77.1717,5.10699,-7.82688,-1.49403
33592,77.1764,5.11417,-7.68323,-1.53473
33593,77.1764,5.05671,-7.53718,-1.49882
33594,77.1791,4.98009,-7.48929,-1.4653
33595,77.18,4.78616,-7.39113,-1.39826
33596,77.1817,4.67362,-7.22592,-1.39586
33597,77.1844,4.65686,-7.12297,-1.41262
33598,77.1887,4.8101,-6.65369,-1.39107
33599,77.1896,4.8101,-6.65369,-1.39107
33600,77.1899,4.83644,-6.53158,-1.38389
33601,77.1914,4.74785,-6.3568,-1.2977
33602,77.1934,4.61616,-6.30173,-1.20671
33603,77.1956,4.27618,-6.24666,-0.9625
33604,77.1981,3.84042,-6.17723,-0.75659
33605,77.1997,3.57944,-6.1485,-0.67997
33606,77.2016,3.0934,-6.01202,-0.5866
33607,77.2038,2.66243,-5.87555,-0.5842
33608,77.2086,2.20034,-5.63133,-0.68955
33609,77.2089,2.20034,-5.63133,-0.68955
33610,77.2095,2.05429,-5.57866,-0.74941
33611,77.2118,1.74303,-5.50444,-0.85954
33612,77.2137,1.45811,-5.38233,-0.9625
33613,77.2161,1.35755,-5.30092,-0.97686
33614,77.2178,1.18517,-5.16684,-0.93856
33615,77.2195,0.98405,-5.06629,-0.82842
33616,77.2215,0.88828,-5.02319,-0.74701
33617,77.2237,0.68716,-4.95136,-0.53871
33618,77.2294,0.50759,-4.74066,-0.00479
33619,77.2297,0.50759,-4.74066,-0.00479
33620,77.2297,0.49322,-4.67841,0.1245
33621,77.2319,0.49561,-4.62334,0.2514
33622,77.2341,0.4621,-4.51321,0.49561
33623,77.236,0.37111,-4.44377,0.66321
33624,77.2382,0.30407,-4.41265,0.71828
33625,77.2406,0.17718,-4.32645,0.83321
33626,77.2419,0.13408,-4.25941,0.92898
33627,77.2443,0.11253,-4.15407,0.9625
33628,77.2493,0.05746,-3.99126,0.97208
33629,77.2493,0.05746,-3.99126,0.97208
33630,77.2497,0.06225,-3.92182,0.92898
33631,77.2519,0.06465,-3.79014,0.80687
33632,77.2539,0.06943,-3.75662,0.75659
33633,77.2558,0.07662,-3.69197,0.65124
33634,77.2583,0.09577,-3.5986,0.5435
33635,77.2608,0.13169,-3.54592,0.47167
33636,77.2624,0.12211,-3.49325,0.32323
33637,77.2641,0.10774,-3.47409,0.26337
33638,77.2693,0.02394,-3.42142,0.07422
33639,77.2693,0.02394,-3.42142,0.07422
33640,77.2698,-0.00479,-3.40705,0.02394
33641,77.2723,-0.07183,-3.35677,-0.09338
33642,77.274,-0.10535,-3.26819,-0.17957
33643,77.276,-0.11971,-3.22509,-0.20112
33644,77.2784,-0.1269,-3.13171,-0.2083
33645,77.28,-0.1245,-3.08622,-0.21548
33646,77.2873,-0.08619,-2.99284,-0.26576
33647,77.2873,-0.05267,-2.89707,-0.30168
33648,77.2894,0.02634,-2.70314,-0.41182
33649,77.2896,0.05746,-2.64807,-0.45012
33650,77.29,0.07662,-2.60976,-0.49322
33651,77.2922,0.08859,-2.58342,-0.52913
33652,77.2959,0.15323,-2.52835,-0.60575
33653,77.2963,0.21548,-2.49723,-0.73265
33654,77.298,0.24422,-2.4661,-0.81405
33655,77.2997,0.34717,-2.37751,-0.96968
33656,77.302,0.41421,-2.34639,-1.06545
33657,77.3041,0.57702,-2.28414,-1.23784
33658,77.3088,0.95053,-2.15245,-1.5036
33659,77.3097,0.95053,-2.15245,-1.5036
33660,77.31,1.03912,-2.12133,-1.59219
33661,77.3121,1.22347,-2.07344,-1.71909
33662,77.3135,1.30967,-2.06386,-1.76697
33663,77.3161,1.46769,-2.06626,-1.8412
33664,77.3178,1.56586,-2.08302,-1.87472
33665,77.3201,1.71909,-2.14048,-1.95133
33666,77.3215,1.91303,-2.21231,-2.00401
33667,77.3237,2.01359,-2.25301,-2.0088
33668,77.3284,2.62891,-2.37033,-2.01837
33669,77.3295,2.62891,-2.37033,-2.01837
33670,77.3299,2.78215,-2.40625,-2.01837
33671,77.3316,3.06228,-2.52117,-2.00401
33672,77.3336,3.17241,-2.59779,-2.00161
33673,77.3359,3.39987,-2.78215,-2.04471
33674,77.338,3.67042,-2.94496,-2.15245
33675,77.3401,3.82605,-3.04073,-2.20034
33676,77.3415,4.09182,-3.23945,-2.32724
33677,77.3435,4.27378,-3.48367,-2.52117
33678,77.3493,4.57546,-3.91464,-2.84919
33679,77.3497,4.69996,-4.06069,-2.97369
33680,77.3508,4.80531,-4.22589,-3.10059
33681,77.352,4.88671,-4.41744,-3.25382
33682,77.3539,5.04234,-4.81967,-3.54592
33683,77.3562,5.09981,-5.02558,-3.66803
33684,77.3576,5.21952,-5.43022,-3.89309
33685,77.36,5.34642,-5.82527,-4.1421
33686,77.362,5.35839,-6.05752,-4.30012
33687,77.3638,5.29374,-6.66087,-4.65926
33688,77.3687,5.25783,-7.78618,-5.51401
33689,77.3687,5.28895,-8.17166,-5.90907
33690,77.3696,5.30332,-8.59784,-6.34722
33691,77.3718,5.29135,-9.04078,-6.81411
33692,77.3738,5.32966,-9.88357,-7.60661
33693,77.3761,5.52359,-10.69044,-7.93223
33694,77.3778,5.6864,-11.08789,-7.89871
33695,77.3804,6.17962,-11.86124,-7.59464
33696,77.382,6.82129,-12.69684,-7.25705
33697,77.3841,7.16367,-13.16133,-7.06311
33698,77.3894,9.0743,-15.17491,-5.34402
33699,77.3895,9.0743,-15.17491,-5.34402
33700,77.3901,9.5771,-15.69687,-4.65926
33701,77.3921,10.39594,-16.78626,-3.28495
33702,77.3937,10.58988,-17.36567,-2.68159
33703,77.396,10.54199,-18.52929,-1.85556
33704,77.3982,10.24271,-19.68573,-1.59219
33705,77.3998,10.10384,-20.25796,-1.69036
33706,77.4017,9.87878,-21.35933,-2.30569
33707,77.4041,9.76385,-21.87409,-2.77975
33708,77.4094,8.88994,-23.32981,-5.11417
33709,77.4095,8.58108,-23.48783,-5.69359
33710,77.4098,8.58108,-23.48783,-5.69359
33711,77.4119,7.99448,-23.48065,-6.74228
33712,77.4138,7.53718,-23.0449,-7.56112
33713,77.4224,7.37676,-22.6259,-7.84364
33714,77.4224,7.29057,-21.42636,-8.03998
33715,77.4224,7.43901,-20.6602,-7.80534
33716,77.4224,7.59703,-18.87407,-7.59703
33717,77.4239,7.95857,-16.81739,-7.11578
33718,77.4296,8.1118,-13.633,-6.21075
33719,77.4297,8.01124,-12.60825,-5.78696
33720,77.4298,7.83886,-11.60266,-5.25783
33721,77.4323,7.61858,-10.62579,-4.65208
33722,77.4341,6.96255,-8.87558,-3.38311
33723,77.4361,6.00963,-7.42225,-2.06626
33724,77.4378,5.44937,-6.82608,-1.48924
33725,77.4394,4.1421,-5.92344,-0.47407
33726,77.442,3.43818,-5.66007,0.01437
33727,77.4454,2.07344,-5.54275,0.82363
33728,77.4494,-0.63927,-6.9434,1.55628
33729,77.4495,-0.63927,-6.9434,1.55628
33730,77.4501,-1.32164,-7.56351,1.75979
33731,77.4523,-2.6337,-8.95698,2.36075
33732,77.4542,-3.29213,-9.73273,2.79891
33733,77.4558,-4.5587,-11.42069,3.82605
33734,77.4576,-5.1429,-12.30178,4.39589
33735,77.4597,-6.15807,-14.09031,5.49247
33736,77.4613,-7.16606,-16.04882,6.40708
33737,77.4637,-7.68323,-17.04245,6.76861
33738,77.4689,-9.77343,-20.78709,7.74308
33739,77.469,-9.77343,-20.78709,7.74308
33740,77.4695,-10.18285,-21.51495,7.90111
33741,77.4722,-10.84367,-22.65702,8.07828
33742,77.4738,-11.0807,-23.01138,8.05434
33743,77.4759,-11.04718,-23.26277,7.79815
33744,77.4777,-10.53481,-22.85814,7.32888
33745,77.4802,-10.03201,-22.40084,7.01523
33746,77.482,-8.60263,-21.07201,6.17244
33747,77.484,-6.78537,-19.40081,5.03995
33748,77.4891,-4.11097,-16.79344,3.25621
33749,77.4892,-3.35677,-15.99854,2.74144
33750,77.49,-2.69595,-15.28984,2.18118
33751,77.492,-2.15006,-14.68409,1.50839
33752,77.4946,-1.45811,-13.77905,0.0
33753,77.4962,-1.33601,-13.47019,-0.77575
33754,77.4978,-1.54431,-13.0919,-2.29132
33755,77.4998,-2.03034,-12.90754,-3.7231
33756,77.5021,-2.29132,-12.85486,-4.49884
33757,77.5042,-2.72468,-12.85247,-6.37595
33758,77.5101,-2.99524,-13.0464,-10.27144
